rental_id,temperature_c,humidity_pct,wind_speed_mps,distance_km,ride_duration_min,bike_age_months,late_return,avg_speed_kmh,speed_outlier,bad_weather,station_zone_공원,station_zone_대학가,station_zone_도심,station_zone_주거,member_type_미상,member_type_연회원,member_type_월회원,member_type_일일권,weather_맑음,weather_미상,weather_비,weather_흐림
R0276,1.147750990212807,0.16484172434234262,0.3413737714972886,0.5928997713642213,0.44428900745840516,-0.4027643955865397,0,0.02034416907409406,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0277,0.594091549317043,1.0348252811689806,-1.0978714582523283,0.3230442396442047,0.2992300901502363,-1.1430577120552707,0,-0.036531637542794954,0,0,False,False,True,False,False,False,False,True,False,False,False,True
R0278,0.8546371685621087,-0.8456776378178288,0.9170718633971352,-0.09583598869731336,-0.17111245990958446,1.077822237350922,0,-0.026017550362747416,0,0,False,False,False,True,False,True,False,False,False,False,False,True
R0279,-1.4088528986293978,1.1285158180580035,0.4852982944722501,0.1498533760030002,0.3607702368870352,1.077822237350922,0,-0.13846032049683704,0,1,False,False,False,True,False,False,True,False,False,False,True,False
R0280,0.366114132477611,-0.1965360608010295,-1.7455318116396559,-0.2931930193582209,-0.06561506550364328,1.8181155538196532,0,-0.21872983992022554,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0281,-0.4643750288660354,-0.7118340136906538,-1.1698337197398092,-0.1925006567761252,-0.38650297348838075,1.540505560143879,0,0.07969155576825487,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0282,-0.31781811804068627,-1.1936710605484842,-0.37824884337751985,0.6090105493773564,0.4091232093230916,-0.4027643955865397,0,0.04254064926988757,0,0,True,False,False,False,False,False,False,True,True,False,False,False
R0283,-0.5132273324744853,-0.7386027385160887,0.4133360329847692,-0.45228695223793214,-0.7997011015783168,0.9852855727923309,0,0.7445233459636325,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0284,-1.360000595020948,-1.6286628389618032,-0.8819846737898859,0.48415201977555794,0.4223103836238341,0.15245559176500853,1,-0.016287124825731455,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0285,-0.2363976120266033,-2.036885892549687,0.1974492485223268,1.2212201138764984,0.9190272822851402,0.4300655854407826,0,0.06594750799984787,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0286,-0.9040457613420831,1.322589073042408,0.05352472554736497,-0.3475668951525526,-0.13594666177427073,0.15245559176500853,0,-0.2265863527589056,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0287,-1.6368303154688297,1.4497405159632235,1.34884543232202,-0.198542198531051,-0.2897970286162681,-0.21769106646935696,0,-0.01852220648868134,0,1,False,True,False,False,False,False,False,True,False,False,True,False
R0288,0.8220689661564751,0.8340598449782181,-1.0978714582523283,-0.1461821699883612,-0.01286636830067277,-0.12515440191076557,0,-0.14828310813339435,0,0,False,False,True,False,False,False,False,True,False,False,False,True
R0289,-0.9040457613420831,1.4698170595822997,0.4133360329847692,0.8164368162964738,1.0245246766910812,1.540505560143879,0,-0.08831632125008908,0,1,False,True,False,False,False,True,False,False,False,False,True,False
R0290,0.6266597517226761,0.07784336865967902,0.3413737714972886,-0.24284683806717308,-0.24144405618021172,-0.7729110538209052,0,-0.09121738948291841,0,0,False,False,False,True,False,False,False,True,False,False,False,True
R0291,-2.6301604888406422,1.2355907173597434,0.3413737714972886,-0.1159744612137325,-0.06121934073672916,0.05991892720641715,0,-0.10580029931639151,0,1,False,False,False,True,False,False,True,False,False,False,True,False
R0292,-1.6856826190772796,-0.1831516983883123,1.2049209093470588,-0.16229294800149652,-0.33815000105232446,0.4300655854407826,0,0.05766515170356657,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0293,-0.1712612072153366,0.6466787712001731,-0.01843753594011562,-0.4764531192576351,-0.5315618907965498,1.6330422247024703,0,-0.08206246135717354,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0294,-0.4155227252575855,-0.4441467654363036,-0.45021110486500077,-0.21868067104747008,-0.1535295608419275,0.3375289208821913,0,-0.12626258420540604,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0295,1.7176945323113875,0.32545407329495313,-1.4576827656897329,-0.33951150614598496,-0.32935855151849597,1.262895566468105,0,-0.11295003417781707,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0296,-0.6272160408942012,-0.39060931578543373,-0.6660978893274434,-0.3415253533976269,-0.32935855151849597,0.6151389145579653,0,-0.1147902984463368,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0297,0.2032731204494451,0.2183791739932134,-1.3857205042022518,-0.05555904366447504,0.07065240227069719,-0.49530106014513103,0,-0.13164527118185773,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0298,0.1055685132325453,-0.07607679908657212,1.7806190012469054,1.4447571588087509,1.6531133183598135,-0.9579843829380879,0,-0.06480208490195734,0,1,False,True,False,False,False,False,True,False,False,False,True,False
R0299,1.1314668890099906,-1.227131966580278,0.6292228174472115,0.09346565295702655,0.00032080600006989703,-0.032617737352174214,0,-0.00880593073065125,0,0,False,False,False,True,False,True,False,False,False,True,False,False
R0300,0.08928441202972849,0.7069084020574022,-1.0259091967648475,-0.5751316345880889,-0.6854122576385472,-0.032617737352174214,0,-0.01901415659069462,0,0,False,True,False,False,False,True,False,False,True,False,False,False
R0301,-1.8810918335110787,2.3331084352025795,2.0684680471968284,-0.573117787336447,-0.535957615563464,-0.49530106014513103,0,-0.2065302052977867,0,1,False,False,False,True,False,True,False,False,False,False,True,False
R0302,2.1247970623818024,-1.0665196176276674,-1.0259091967648475,-0.15222371174328692,-0.030449267368329553,2.373335541171201,0,-0.14399597396710234,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0303,-0.44809092766321856,-1.3944364967392469,-0.5941356278399625,0.41366736596809084,-0.1623210103757559,-0.12515440191076557,0,0.3384489818810032,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0304,-2.4184671732040264,-0.43745458422994477,-0.5221733663524817,0.2988780726245019,0.24208566818035154,0.3375289208821913,0,-0.022684409841363867,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0305,1.4082966094578726,-0.4909920338808151,-0.01843753594011562,-0.5046469807806219,-0.28100557908243967,0.7076755791165568,0,-0.28600431935332554,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0306,0.9523417757790079,-0.029231530642060664,-0.5941356278399625,-0.4261069379665873,-0.47441746882666497,0.4300655854407826,0,-0.07960124517264364,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0307,-0.2363976120266033,1.2222063549470266,0.05352472554736497,-0.3838161456821071,-0.12275948747352806,-0.032617737352174214,0,-0.2572267528297578,0,1,False,False,True,False,True,False,False,False,False,False,True,False
R0308,0.284693626463528,-0.4842998526744562,-0.09039979742759652,-0.21465297654418625,-0.1447381113080991,-0.8654477183794965,0,-0.12821454200511695,0,0,False,False,False,True,False,False,False,True,False,False,False,True
R0309,0.8709212697649249,-0.7787558257542413,-1.0978714582523283,-0.432148479721513,-0.42606449639060867,-0.5878377247037224,0,-0.13012583401733385,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0310,-0.4318068264604023,0.01092155659609148,-1.0259091967648475,-0.3737469094238975,-0.23265260664638335,0.2449922563235999,0,-0.20115281805957075,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0311,0.04043210842127918,0.5797569591365855,0.1974492485223268,-0.7181147894546648,-0.8040968263452308,0.522602249999374,1,-0.12104719695930352,0,1,False,False,False,True,False,False,False,True,False,False,True,False
R0312,-1.1808754817899654,2.3531849788216554,1.060996386372097,0.6573428834167624,0.6992410439394297,1.262895566468105,1,-0.048608229019836836,0,1,False,True,False,False,False,False,False,True,False,False,True,False
R0313,-0.2201135108237865,0.7202927644701199,1.6366944782719437,0.8124091217931897,0.8267170621799417,-1.235594376613862,1,-0.03536341801015652,0,1,False,False,False,True,False,False,True,False,False,False,True,False
R0314,-0.057272498795620595,0.31876189208859473,-0.30628658189003927,-0.4140238544567358,-0.43046022115752286,0.8927489082337394,0,-0.10688452314877639,0,0,True,False,False,False,False,True,False,False,True,False,False,False
R0315,-1.6042621130631967,1.4832014219950174,0.6292228174472115,1.5071864236096504,1.6135517954575853,-1.698277699406819,1,-0.04257084272887224,0,1,False,False,True,False,False,True,False,False,False,False,True,False
R0316,0.6266597517226761,-0.27684223527733476,0.7011850789346928,-0.6093670378660014,-0.42606449639060867,-1.1430577120552707,0,-0.3203448961855874,0,0,False,False,True,False,True,False,False,False,False,False,False,True
R0317,-0.4806591300688522,1.1017470932325681,1.1329586478595777,-0.07368366892925232,-0.1623210103757559,-0.21769106646935696,0,-0.015910722642114194,0,1,False,True,False,False,False,True,False,False,False,False,True,False
R0318,0.7406484601423922,-0.1831516983883123,-1.4576827656897329,1.416563297285764,1.2574980893375343,-1.0505210474966793,1,0.019520069552163382,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0319,0.39868233488324406,-0.7787558257542413,-0.5221733663524817,0.4760966307689903,0.3651659616539495,-0.4027643955865397,0,0.004273596939781118,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0320,0.9686258769818248,-0.07607679908657212,-0.5221733663524817,-0.48853620276748655,-0.3161713772177534,0.05991892720641715,0,-0.255783790648349,0,0,False,False,False,True,False,False,False,True,False,False,False,True
R0321,-0.02470429638998753,-1.4546661275964756,0.557260555959731,-0.571103940084805,-0.6854122576385472,0.15245559176500853,0,-0.010884033852160054,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0322,0.6429438529254929,-0.8925229062623403,-0.23432432040255835,0.22436572431375104,0.1805455214435525,0.9852855727923309,0,-0.03108615702063987,0,0,False,False,True,False,False,False,False,True,False,False,False,True
R0323,-1.7996713274969958,1.1619767240897974,2.21239257017179,-0.5227716060453992,-0.39089869825529494,-0.9579843829380879,0,-0.24869012395429652,0,1,False,False,True,False,False,False,False,True,False,False,True,False
R0324,-2.0765010479448778,-0.43745458422994477,0.2694115100098077,-0.5006192862773381,-0.34254572581923864,-0.8654477183794965,0,-0.2534700754264349,0,0,False,False,True,False,True,False,False,False,True,False,False,False
R0325,-2.0439328455392447,-0.6917574700715777,-0.8819846737898859,-0.023337487638204472,-0.05242789120290061,0.9852855727923309,0,-0.05095667673403667,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0326,1.5548535202832217,0.6533709524065324,-0.01843753594011562,-0.23277760180896354,0.04867377843612613,0.9852855727923309,0,-0.22440398808149448,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0327,-0.6760683445026512,1.3359734354551245,2.2843548316592717,-0.5992978016077919,-0.5183747164958071,-1.0505210474966793,0,-0.2546328565274634,0,1,False,False,False,True,False,False,False,True,False,False,True,False
R0328,-0.25268171322941957,-0.10284552391200705,-0.30628658189003927,0.4217227549746585,0.09702675087218252,1.540505560143879,0,0.12074099407599272,0,0,True,False,False,False,False,False,False,True,True,False,False,False
R0329,-0.18754530841815342,-1.2940537786438655,0.05352472554736497,-0.2509022270737407,-0.3205671019846676,1.4479688955852876,0,-0.03933946343703103,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0330,-0.7412047493139173,1.63042940853491,0.12548698703484587,0.4640135472591387,0.44428900745840516,1.077822237350922,0,-0.033455161640159464,0,1,False,False,True,False,False,False,True,False,False,False,True,False
R0331,-0.7574888505167341,-0.27684223527733476,-0.8100224123024049,0.18610262653255458,-0.01286636830067277,-0.12515440191076557,0,0.055986225672287,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0332,0.8383530673592919,-0.5779903895634787,0.3413737714972886,-0.6838793861767523,-0.6985994319392898,1.8181155538196532,0,-0.22233074163795394,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0333,0.9686258769818248,-0.07607679908657212,-1.6016072886646944,-0.6838793861767523,-0.6985994319392898,0.7076755791165568,0,-0.22233074163795394,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0334,0.12185261443536213,-0.9795212619450039,-0.8100224123024049,-0.6939486224349618,-0.7073908814731182,0.4300655854407826,0,-0.2326265749950951,0,0,False,False,True,False,False,False,False,True,True,False,False,False
R0335,-0.18754530841815342,-1.2672850538184302,0.3413737714972886,-0.4039546181985262,-0.3733157991876381,-0.49530106014513103,0,-0.1419675345278081,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0336,1.6525581275001213,0.5061429658666396,-0.30628658189003927,-0.4603423412444998,-0.14913383607501338,0.15245559176500853,1,-0.301611200669017,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0337,1.3268761034437897,-0.45083894664266244,0.9890341248846158,-0.13208523922686785,-0.19748680851106962,-1.975887693082593,0,-0.03474914132903829,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0338,-1.2785800890068648,2.366569341234373,1.9245435242218674,0.08541026395045889,0.04867377843612613,0.8927489082337394,0,-0.04050339126498355,0,1,False,True,False,False,False,True,False,False,False,False,True,False
R0339,-1.9625123395251616,1.4497405159632235,1.7806190012469054,0.020967151897917584,0.07065240227069719,1.262895566468105,0,-0.08834131199292673,0,1,False,True,False,False,False,True,False,False,False,False,True,False
R0340,-0.8877616601392669,-0.06269243667385443,0.1974492485223268,-0.6496439828988397,-0.47441746882666497,-0.7729110538209052,0,-0.34248699650517267,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0341,1.8642514431367367,-0.06269243667385443,-0.45021110486500077,-0.15625140624657075,-0.29419275338318235,0.05991892720641715,0,0.021766747530480513,0,0,True,False,False,False,False,False,False,True,True,False,False,False
R0342,1.2128873950240735,-0.07607679908657212,-0.8819846737898859,-0.28513763035165324,-0.2018825332779839,-0.032617737352174214,0,-0.14859085854214116,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0343,-1.0668867733702492,1.4497405159632235,2.0684680471968284,-0.34958074240419457,-0.06121934073672916,-0.4027643955865397,0,-0.25696612210081915,0,1,False,False,False,True,False,False,True,False,False,False,True,False
R0344,-0.33410221924350253,-0.07607679908657212,-0.5941356278399625,-0.10993291945880672,-0.13594666177427073,0.05991892720641715,0,-0.05919898200147227,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0345,-0.9040457613420831,-0.3303796849282046,1.9965057857093478,-0.4905500500191285,-0.43925167069135124,0.8002122436751481,0,-0.18326907533263312,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0346,1.4408648118635057,-0.07607679908657212,0.4133360329847692,0.6895644394430331,0.562973576165089,-0.8654477183794965,0,0.011097409107581552,0,0,False,True,False,False,False,True,False,False,True,False,False,False
R0347,-1.0668867733702492,0.057766825040602945,0.12548698703484587,-0.27305454684180175,-0.11836376270661378,-1.3281310411724534,0,-0.18246695583148806,0,0,True,False,False,False,False,False,False,True,True,False,False,False
R0348,2.0108083539620867,-0.263457872864617,-1.7455318116396559,-0.08173905793581998,-0.11396803793969966,-0.3102277310279483,0,-0.053164799058396967,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0349,1.1314668890099906,0.3120697108822354,-0.30628658189003927,0.4096396714648071,0.2640642920149226,1.3554322310266962,0,0.020329317227054947,0,0,True,False,False,False,False,False,True,False,False,False,False,True
R0350,-0.20382940962096968,0.24514789881864787,-1.3857205042022518,0.27068421110151497,0.09702675087218252,-1.4206677057310448,0,0.03736575578795951,0,0,True,False,False,False,False,False,True,False,False,False,False,True
R0351,1.033762281793091,0.17153390554870196,0.2694115100098077,1.4125356027824802,1.3805783828111324,-1.1430577120552707,0,-0.012965769190239156,0,0,True,False,False,False,False,False,False,True,False,False,False,True
R0352,0.38239823368042725,0.33214625450131147,0.3413737714972886,-0.573117787336447,-0.4040858725560376,-1.975887693082593,0,-0.29298688047818244,0,0,True,False,False,False,False,False,True,False,False,False,False,True
R0353,-0.5132273324744853,2.292955347964427,1.6366944782719437,-0.2227083655507539,-0.13155093700735646,-0.4027643955865397,0,-0.14094493517457196,0,1,False,False,True,False,False,True,False,False,False,False,True,False
R0354,-1.1320231781815155,0.6667553148192492,0.05352472554736497,-0.37576075667553943,-0.557936239398035,1.1703589019095135,0,0.0911659442721542,0,0,False,False,False,True,False,False,False,True,False,False,False,True
R0355,-1.034318570964616,-0.23668914803918212,-0.5221733663524817,-0.16027910074985458,-0.17111245990958446,0.522602249999374,0,-0.07338435240464451,0,0,False,False,True,False,False,False,True,False,False,False,False,True
R0356,1.538569419080405,0.17822608675506033,-0.16236205891507743,-0.48853620276748655,-0.496396092661236,-0.6803743892623138,0,-0.1334271565838903,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0357,0.9686258769818248,-2.1038077046132746,-0.37824884337751985,-0.3012484083647886,-0.4040858725560376,-1.235594376613862,0,-0.012311459981826357,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0358,1.7502627347170212,-0.29691877889641083,-0.01843753594011562,-0.3374976588943431,-0.38650297348838075,-0.21769106646935696,0,-0.06556663716022969,0,0,True,False,False,False,False,False,False,True,True,False,False,False
R0359,-0.2689658144322364,0.8474442073909357,-1.3857205042022518,-0.4724254247543513,-0.48760464312740764,-0.49530106014513103,0,-0.12201990807266395,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0360,-0.9366139637477162,-0.015847168229343442,0.12548698703484587,-0.546937773065102,-0.43046022115752286,-0.5878377247037224,0,-0.25069013414797603,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0361,1.6037058238916722,0.6533709524065324,-0.30628658189003927,0.8023398855349804,0.5365992275636037,0.15245559176500853,0,0.06565694775584101,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0362,0.6592279541283091,-1.0999805236594613,0.557260555959731,0.7117167592110942,0.457476181759148,-1.235594376613862,0,0.06394044437909323,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0363,1.066330484198724,0.30537752967587706,0.1974492485223268,0.07131333318896543,-0.13594666177427073,1.1703589019095135,0,0.0684693516270785,0,0,False,True,False,False,False,True,False,False,True,False,False,False
R0364,-0.5295114336773015,0.4124524289776167,-0.09039979742759652,-0.2468745325704569,-0.12275948747352806,0.8927489082337394,0,-0.16225024206882568,0,1,True,False,False,False,False,False,True,False,False,False,True,False
R0365,-1.1320231781815155,0.3589149793267469,0.05352472554736497,0.20019955729404804,0.1981284205112094,-0.032617737352174214,0,-0.051534647544832876,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0366,1.6037058238916722,-0.5512216647380438,-1.0259091967648475,0.3774181154385365,0.40472748455617735,0.9852855727923309,0,-0.05490284125079725,0,0,True,False,False,False,False,True,False,False,True,False,False,False
R0367,1.2943079010381566,-0.3839171345790749,-0.23432432040255835,0.053188707924188235,0.00032080600006989703,-1.8833510285240016,0,-0.03323275689575514,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0368,0.2684095252607112,-1.2672850538184302,-1.7455318116396559,2.3026560880082063,1.8860867310062666,-0.9579843829380879,1,0.07094091309609757,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0369,-0.20382940962096968,0.037690281421526875,0.12548698703484587,-0.5187439115421153,-0.3733157991876381,0.05991892720641715,0,-0.25446368937731384,0,0,True,False,False,False,False,True,False,False,True,False,False,False
R0370,-0.9528980649505331,0.1983026303741364,-0.5221733663524817,-0.1824314205179157,-0.4084815973229518,-0.49530106014513103,0,0.11569572324625527,0,0,False,True,False,False,False,True,False,False,True,False,False,False
R0371,0.3498300312747942,-0.07607679908657212,-0.6660978893274434,-0.4603423412444998,-0.3733157991876381,2.28079887661261,0,-0.19722880357668818,0,0,False,True,False,False,False,False,False,True,False,False,False,True
R0372,-1.2460118866012317,-0.3638405909599984,-1.0259091967648475,-0.45027310498629025,-0.3733157991876381,-1.4206677057310448,0,-0.1873607198179596,0,0,True,False,False,False,False,False,False,True,False,False,False,True
R0373,0.43125053728887713,0.01092155659609148,-0.5221733663524817,-0.432148479721513,-0.7029951567062039,0.4300655854407826,0,0.32380601888418026,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0374,0.07300031082691225,0.1514573619296259,-0.8100224123024049,0.5506089790797412,0.378353135954692,0.6151389145579653,0,0.031174222450582864,0,0,True,False,False,False,True,False,False,False,True,False,False,False
R0375,1.0011940793874579,0.2585322612313656,-0.8100224123024049,0.027008693652843377,0.03988232890229774,-1.0505210474966793,0,-0.0698624673390294,0,0,False,True,False,False,False,False,True,False,False,False,False,True
R0376,-0.6109319396913845,1.1820532677088733,-0.6660978893274434,-0.4059684654501681,-0.33815000105232446,-0.12515440191076557,0,-0.16805712583513158,0,1,False,False,True,False,False,False,False,True,False,False,True,False
R0377,-0.4155227252575855,-0.7586792821351652,-0.738060150814924,-0.4623561884961417,-0.49200036789432183,-1.975887693082593,1,-0.1055889771037385,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0378,-0.02470429638998753,-0.4173780406108687,-0.8100224123024049,0.4277642967295843,0.3168129892178931,-0.3102277310279483,0,0.004053344196266314,0,0,False,True,False,False,False,False,True,False,False,False,False,True
R0379,-0.008420195187170708,0.5462960531047918,-1.9614185961020985,-0.5690900928331631,-0.6282678356686624,0.6151389145579653,0,-0.10062026357873542,0,0,False,False,True,False,True,False,False,False,False,False,False,True
R0380,-1.4577052022378474,-0.05600025546749606,0.2694115100098077,-0.2408329908155312,-0.28100557908243967,-1.3281310411724534,0,-0.061607818485029935,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0381,-2.1742056551617774,0.45260551621576983,2.1404303086843095,-0.5348546895552506,-0.5315618907965498,-1.0505210474966793,0,-0.1594978950874318,0,1,False,False,False,True,False,False,True,False,False,False,True,False
R0382,-0.4318068264604023,-0.37722495337271605,-0.16236205891507743,-0.07771136343253615,-0.24583978094712602,1.7255788892610617,0,0.04546696656612608,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0383,-1.083170874573066,-0.35714840975364,-1.6016072886646944,1.2413585863929175,1.1344177958639365,-0.49530106014513103,0,0.00539311416698514,0,0,False,True,False,False,False,False,False,True,True,False,False,False
R0384,-1.4414211010350308,0.9612112878990348,0.8451096019096547,-0.19451450402776718,-0.10517658840587127,-0.3102277310279483,0,-0.13514417610971238,0,1,True,False,False,False,False,False,True,False,False,False,True,False
R0385,-1.0994549757758822,-0.8055245505796762,1.7806190012469054,0.004856373884782258,-0.08319796457130021,1.4479688955852876,0,-0.013972683421946427,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0386,0.594091549317043,-0.8523698190241876,0.2694115100098077,-0.5046469807806219,-0.24144405618021172,0.3375289208821913,0,-0.30197146404433567,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0387,-0.6597842432998343,-1.0263665303895153,0.12548698703484587,-0.2811099358483694,-0.47881319359357916,-0.032617737352174214,0,0.0968400924334232,0,0,False,True,False,False,False,True,False,False,True,False,False,False
R0388,-0.10612480240407049,0.6332944087874554,0.4852982944722501,-0.2690268523385179,-0.4172730468567802,0.15245559176500853,0,0.03513373117962363,0,0,False,False,False,True,False,True,False,False,False,False,False,True
R0389,1.1803191926184404,-0.544529483531685,-0.23432432040255835,-0.3374976588943431,-0.3249628267515818,0.4300655854407826,0,-0.11428391700332137,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0390,-2.30447846478431,-0.13630642994380082,-0.8100224123024049,-0.5147162170388315,-0.5271661660296355,0.9852855727923309,0,-0.1371772026060953,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0391,-1.0506026721674329,-0.4842998526744562,-1.7455318116396559,-0.2992345611131467,0.04427805366921201,0.15245559176500853,0,-0.26143487644463886,0,0,False,False,True,False,False,True,False,False,False,False,False,True
R0392,2.3039221756127852,1.155284542883439,0.12548698703484587,0.10957643097016188,0.14537972330823892,2.095725547495427,0,-0.07444825518488252,0,0,False,False,False,True,False,False,True,False,False,False,False,True
R0393,-0.31781811804068627,-0.07607679908657212,0.4133360329847692,0.36734887918032694,0.24208566818035154,-0.7729110538209052,0,0.010625697349970218,0,0,False,False,False,True,False,False,False,True,True,False,False,False
R0394,0.594091549317043,-0.5913747519761964,1.6366944782719437,-0.025351334889846346,0.00032080600006989703,0.8927489082337394,0,-0.08086506791770766,0,0,False,True,False,False,False,False,True,False,True,False,False,False
R0395,0.9686258769818248,-1.3810521343265292,-0.01843753594011562,0.14582568149971628,0.14098399854132462,-1.513204370289636,0,-0.053224437761077374,0,0,False,False,False,True,False,False,True,False,True,False,False,False
R0396,-0.7574888505167341,1.0549018247880577,0.3413737714972886,1.2091370303666469,1.0069417776234244,-0.12515440191076557,1,0.033570829750247534,0,0,False,False,False,True,False,False,False,True,False,False,False,True
R0397,-0.07355659999843742,-1.5550488456918568,-1.1698337197398092,0.9392814986466305,0.5497864018643461,-0.49530106014513103,0,0.11327555607296082,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0398,-0.2201135108237865,0.9745956503117524,-0.30628658189003927,0.572761298847802,0.5761607504658315,1.8181155538196532,0,-0.03857008741516402,0,0,False,False,True,False,False,False,True,False,False,False,False,True
R0399,0.594091549317043,1.0950549120262099,1.4927699552969818,0.08742411120210077,-0.01286636830067277,-0.7729110538209052,0,-0.004675576488188132,0,0,False,False,True,False,False,True,False,False,False,False,False,True
R0400,-0.2689658144322364,-0.32368750372184624,0.8451096019096547,-0.21062528204090242,-0.24583978094712602,-0.7729110538209052,0,-0.06217196382249633,0,0,False,False,True,False,False,False,True,False,True,False,False,False
R0401,-1.0180344697617991,0.7671380329146305,0.4852982944722501,0.15992261226120974,0.3695616864208636,0.05991892720641715,0,-0.1369274187839363,0,1,True,False,False,False,False,False,True,False,False,False,True,False
R0402,1.9619560503536364,-0.18984387959467114,-0.5221733663524817,-0.48853620276748655,-0.4480431202251797,0.6151389145579653,0,-0.1743935684325228,0,0,False,True,False,False,False,True,False,False,True,False,False,False
R0403,-0.2689658144322364,0.23845571761228948,-0.01843753594011562,-0.3596499786624041,-0.5711234136987776,0.6151389145579653,0,0.13637609252484542,0,0,False,True,False,False,False,False,True,False,False,False,False,True
R0404,0.6592279541283091,-1.7758908255016956,-0.9539469352773667,-0.5670762455815213,-0.5227704412627213,-0.7729110538209052,0,-0.20956390827509883,0,0,False,False,False,True,False,True,False,False,True,False,False,False
R0405,2.2550698720043356,-0.29691877889641083,-0.16236205891507743,0.06929948593732356,0.07944385180452573,-0.6803743892623138,0,-0.06533224173595589,0,0,False,False,True,False,False,True,False,False,True,False,False,False
R0406,0.6592279541283091,-0.6917574700715777,-1.1698337197398092,1.2373308918896337,0.9278187318189685,-0.7729110538209052,0,0.06797253681111504,0,0,False,False,True,False,True,False,False,False,True,False,False,False
R0407,-0.9040457613420831,0.8474442073909357,0.12548698703484587,-0.04146211290298167,-0.021657817834501162,-0.032617737352174214,0,-0.0793187825916598,0,0,False,False,False,True,False,False,True,False,False,False,False,True
R0408,1.1151827878071738,0.4392211538030521,0.8451096019096547,-0.6617270664086912,-0.1623210103757559,-0.8654477183794965,0,-0.4434852421493468,0,1,False,False,False,True,False,True,False,False,False,False,True,False
R0409,0.6592279541283091,0.6266022275810971,1.4208076938095013,-0.1703483370080642,-0.11836376270661378,-0.8654477183794965,0,-0.1115980032866599,0,0,False,True,False,False,True,False,False,False,True,False,False,False
R0410,0.23584132285507814,-0.13630642994380082,0.4852982944722501,-0.19048680952448335,-0.06561506550364328,1.540505560143879,0,-0.15194948079144516,0,0,False,False,True,False,True,False,False,False,False,False,False,True
R0411,2.3039221756127852,-1.2070554229612014,0.2694115100098077,-0.4905500500191285,-0.39089869825529494,0.8927489082337394,0,-0.21616963300015818,0,0,True,False,False,False,False,False,True,False,True,False,False,False
R0412,-0.6760683445026512,-1.548356664485498,-0.23432432040255835,-0.3254145753844916,-0.22825688187946908,-0.3102277310279483,0,-0.16516618757464374,0,0,False,False,True,False,False,False,False,True,True,False,False,False
