batch_id,shift,quality_issue,fruit_weight_g,humidity_pct,nutrient_ec,soil_moisture_pct,sugar_brix,temperature_c,worker_experience_years,sensor_range_error,temperature_outlier,ec_outlier,weight_outlier,moisture_gap,temp_humidity_index,weight_sugar_score,greenhouse_zone_A동,greenhouse_zone_B동,greenhouse_zone_C동,greenhouse_zone_D동,irrigation_method_미상,irrigation_method_분무,irrigation_method_수경,irrigation_method_점적
B0217,1,0,-0.5763714478679397,0.12629947156443963,-1.2398485214981536,-0.5551449068370299,0.26174971319561663,0.6624243634869555,-0.7216527387285498,0,0,0,0,-0.26191999606106936,0.5742701567574845,-0.433078680102226,1,0,0,0,0,0,0,1
B0218,1,0,-0.1283287670157286,0.33971402890258784,0.5493011332438921,-1.6740457903214563,0.8767439537264216,-0.052344159512593344,1.0239156659446966,0,0,0,0,1.4798846318828365,0.1672959138630997,0.20248414842115553,1,0,0,0,0,0,0,1
B0219,0,0,0.36363966686120824,-0.24717600377732263,-0.010937647533920177,0.3639522474537489,0.5428899374382709,-0.31225998605788413,0.2758149210847338,0,0,0,0,-0.6973711530470453,-0.3822401291291472,0.5417866766158455,0,0,1,0,0,0,1,0
B0220,1,0,-0.36259944981427017,0.2463451600671473,0.06135122740515243,0.10420739950200629,-0.14238935915319922,0.7274033201232779,-0.9710196536818708,0,0,0,0,-1.1017186559625962,0.7046123739898157,-0.3777638388337796,1,0,0,0,0,0,0,1
B0221,1,0,1.780977297792385,-3.18162616717687,1.3806231950432262,0.38393262037311393,1.8431634745605459,0.5324664502143107,-0.222918908821908,0,0,0,1,-0.666267498976618,-1.7151411821506695,2.522257644196394,0,1,0,0,0,0,1,0
B0222,0,0,-0.0961165481309293,-0.07377667594007505,-0.7157541781898776,0.10420739950200629,-0.9858100318811603,-1.4169022488753686,-1.4697534835885127,0,0,0,0,-1.1017186559625962,-1.093530311409187,-0.45084534322460795,0,0,0,1,0,1,0,0
B0223,0,0,0.15572443587750273,0.8198967829134223,0.6396622269177324,-0.7549486360306774,-0.44110084741101896,0.7274033201232779,0.5251818360380548,0,0,0,0,0.04911654464319945,1.0934988727555606,-0.032310323778294105,1,0,0,0,0,1,0,0
B0224,1,0,-0.2396073413450362,1.3801099959260639,-0.3543098034945151,-0.8148897547887718,-0.12481809513803371,0.5974454068506331,0.2758149210847338,0,0,0,0,0.14242750685448033,1.3624677701799064,-0.26220162268059377,0,0,1,0,0,1,0,0
B0225,1,0,-0.40945358637397916,1.073326569752475,-1.5290040212544438,1.4329021986397634,-0.37081579135035536,0.8248717550777621,1.5226494958513386,0,0,0,0,0.9666743397207934,1.3461059558345356,-0.4982145481245443,0,1,0,0,0,0,1,0
B0226,0,0,-0.41531035344394235,0.446421307571662,-0.08322652247299278,-1.2244873996357493,-0.6168134875626771,-1.3519232922390463,1.2732825808980175,0,0,0,0,0.7800524152982317,-0.7790659048979212,-0.5881011651857688,0,1,0,0,0,0,0,1
B0227,0,1,-0.08733139752598448,0.9666192910834008,-0.31816536602497913,-0.7349682631113124,0.5956037294837674,-0.7021337258758198,0.026448006131412915,0,0,0,0,0.01801289057277213,0.02045380790273418,0.13842727212740116,0,0,0,1,0,1,0,0
B0228,0,0,0.6476928697544404,0.9266040615824983,-0.15551539741206538,-0.32537061826433555,-1.7413743845332939,0.954829668350407,0.7745487509913757,0,0,0,0,-0.6196120178709781,1.351663449736655,-0.15234264852124715,0,0,0,1,0,0,0,1
B0229,0,1,0.09715676517786734,0.8599120124143268,-0.4988875533726603,0.783540078760409,-1.6183755364271324,0.6949138418051173,-1.7191203985418335,0,0,0,0,-0.04419441756808031,1.0942582818601987,-0.5318578038243744,1,0,0,0,0,0,1,0
B0230,1,0,0.006376875593432643,-2.581397724663326,-0.5350319908421965,-0.14554726199005238,0.20903592115011857,0.7598927984414398,0.7745487509913757,0,0,0,0,-0.8995449045048207,-1.195222094239286,0.08177653633787572,1,0,0,0,0,0,0,1
B0231,1,0,-0.5939417490778302,-0.1938223644427846,0.24207341475283314,-1.3243892642325732,-0.8803824477901657,0.1425927103963739,1.2732825808980175,0,0,0,0,0.935570685650366,-0.019449688686401567,-0.8282575656690021,1,0,0,0,0,0,0,1
B0232,0,1,0.48663177533044305,0.39306766823712586,9.603482719362727,-0.5851154662160768,-0.08967556710770115,-0.08483363783075513,-0.9710196536818708,0,0,1,0,-0.2152645149554295,0.17499356069647143,0.39839087791356786,0,1,0,0,0,0,0,1
B0233,0,0,0.5334859118901512,-1.6610474461425588,-0.8422597093332548,0.673648027703902,-0.12481809513803371,-0.8970705957847882,2.520117155664622,0,0,0,0,-0.2152645149554295,-1.581070956586481,0.42571065487762766,0,1,0,0,0,0,1,0
B0234,0,0,-0.6144404338227031,-1.1808646921317234,0.20592897728329684,0.004305534905182531,1.0173140658477486,-1.4818812055116923,0.7745487509913757,0,0,0,0,-1.1328223100330213,-1.697260549596023,-0.21834464595833183,1,0,0,0,0,0,0,1
B0235,0,0,-0.5558727631230677,-0.6873435282872545,0.296290070957138,1.9523918945432457,0.8240301616809235,0.4025085369416647,-1.4697534835885127,0,0,0,0,1.7753693455518904,-0.15213917042397665,-0.22613247061144,1,0,0,0,0,0,1,0
B0236,1,0,-0.1488274517606015,1.126680209087013,-0.9687652404766318,-0.47522341515957117,0.4023198253169437,2.4168561926676664,-0.7216527387285498,0,1,0,0,-0.3863346123427765,2.7087620383195836,0.010262138981390612,0,1,0,0,0,1,0,0
B0237,0,0,1.7634069965824946,0.3663908485698569,0.007134571200847572,-0.035655210933546115,-0.8276686557446677,-0.47470737764869075,0.7745487509913757,0,0,0,1,-1.0706150018921687,-0.14250848223334533,1.1686735308319935,0,1,0,0,0,0,1,0
B0238,1,0,-0.5734430643329581,0.7798815534125197,0.4770122583048195,0.7635597058410439,-0.19510315119869728,-0.6371547692394974,0.7745487509913757,0,0,0,0,-0.07529807163850764,-0.03256675503923168,-0.5826841863035886,0,1,0,0,0,0,1,0
B0239,1,0,-0.8633530342961535,-0.46059056111547086,-0.39045424096405135,-0.11557670261100554,1.7201646264543842,0.01263479712372907,1.0239156659446966,0,0,0,0,-0.9462003856104606,-0.2797199000030807,-0.24034653511732385,1,0,0,0,0,0,1,0
B0240,0,0,0.2025785724372109,1.1400186189206465,-0.8422597093332548,-0.5351645339176648,1.0348853298629141,0.5649559285324713,-1.2203865686351918,0,0,0,0,-0.2930236501314967,1.1750663143127653,0.5820396741631056,0,1,0,0,0,1,0,0
B0241,0,0,-0.11954361641078379,1.2200490779224515,-0.07419041310560891,0.9633634350346914,0.03332328099846046,-1.5793496404661753,1.0239156659446966,0,0,0,0,0.2357384690657612,-0.5737838164761309,-0.09753060271815284,1,0,0,0,0,0,1,0
B0242,1,0,0.5656981307749505,0.16631470106534219,-0.7157541781898776,-0.38531173702242927,0.3847485613017767,0.4999769718961489,0.5251818360380548,0,0,0,0,-0.5263010556596983,0.4783084608078338,0.6656395128874907,0,0,0,1,0,0,0,1
B0243,0,0,0.30214361262659123,-0.6206514791190829,-0.6796097407203414,0.024285907824547565,1.7201646264543842,-0.24728102942156174,-0.222918908821908,0,0,0,0,-1.1639259641034485,-0.5594585992750147,0.9501043049998344,0,1,0,0,0,0,1,0
B0244,0,0,-1.1386210865844393,0.3797292584034904,-0.6253930845160369,-0.6050958391354417,0.4023198253169437,0.2400611453508581,0.5251818360380548,0,0,0,0,-0.18416086088500216,0.4181080299674763,-0.9076882390748525,1,0,0,0,0,1,0,0
B0245,0,0,-0.1576126023655463,0.9399424714161319,0.458940039570051,0.044266280743912596,-1.0560950879418238,0.1425927103963739,1.7720164108046594,0,0,0,0,-1.195029618173876,0.6964659854127956,-0.527303284317066,1,0,0,0,0,0,0,1
B0246,1,0,0.5832684319848409,-1.1008342331299175,-1.27599295896769,-0.3953019234821118,-2.2509410409731045,0.5324664502143107,1.2732825808980175,0,0,0,0,-0.5107492286244847,-0.3366065456595645,-0.4141449442938458,1,0,0,0,0,1,0,0
B0247,1,0,0.3284990644414273,-1.4876481183053132,0.27821785222236944,0.10420739950200629,0.3496060332714457,0.3700190586235041,-0.9710196536818708,0,0,0,0,-1.1017186559625962,-0.6943572711351709,0.4319790830150023,0,0,1,0,0,0,0,1
B0248,1,0,0.059087779223104,-0.3538832824463967,0.621590008182964,-0.035655210933546115,-0.33567326332002284,0.5974454068506331,0.5251818360380548,0,0,0,0,-1.0706150018921687,0.20471407156433047,-0.07621868105905873,0,0,0,1,0,0,0,1
B0249,0,0,-1.1093372512346216,-1.167526282298089,1.236045445165081,-0.40529210994179427,0.3847485613017767,-0.40972842101236834,1.2732825808980175,0,0,0,0,-0.495197401589271,-0.9934263839796956,-0.8857157102350045,0,0,1,0,0,0,1,0
B0250,1,0,1.0898787835366874,0.20632993056624474,0.621590008182964,1.8624802164061052,1.3687393461510664,0.857361233395924,-0.222918908821908,0,0,0,0,1.6354029022349708,0.7762039413997365,1.595866174386075,0,1,0,0,0,0,1,0
B0251,1,0,-0.0931881645959477,-0.38056010211366575,-0.11937095994252908,1.3030297746638912,-0.7046698076385076,0.7274033201232779,0.5251818360380548,0,0,0,0,0.7645005882630169,0.279550386966792,-0.3450711234662563,0,1,0,0,0,0,1,0
B0252,0,0,0.19379342183226608,-0.1137919054409795,0.3685789458962106,0.044266280743912596,0.6307462575141,-0.9295600741029488,-0.47228582377522893,0,0,0,0,-1.195029618173876,-0.7560420015891377,0.4166603365013019,1,0,0,0,0,0,0,1
B0253,1,0,-0.1488274517606015,1.9936768482732432,-0.17358761614683393,-0.2054883807481468,0.05089454501362596,0.07761375376005149,-0.7216527387285498,0,0,0,0,-0.8062339422935398,1.30323386001818,-0.11752865009552584,0,0,1,0,0,0,0,1
B0254,1,0,0.54812782956506,-0.5272826102836424,-0.06515430373822503,-0.2654294995062412,0.5956037294837674,0.01263479712372907,0.026448006131412915,0,0,0,0,-0.712922980082259,-0.3211422148014917,0.7365226633823665,1,0,0,0,0,0,0,1
B0255,1,0,0.6213374179396043,-0.1404687251082466,0.5493011332438921,0.3539620609940657,-0.8628111837750003,0.857361233395924,0.2758149210847338,0,0,0,0,-0.7129229800822601,0.5374733337782297,0.1949825868797072,0,0,0,1,0,1,0,0
B0256,0,0,0.7296876087339295,-0.647328298786352,1.0011066016130954,0.713608773542632,-1.108808879987322,-0.31225998605788413,2.769484070617943,0,0,0,0,-0.15305720681457485,-0.6204184392200086,0.18082357297221907,0,0,1,0,1,0,0,0
B0257,1,0,-0.3948116686990703,0.3263756190689543,-0.3362375847597469,-0.2054883807481468,-0.3532445273351899,-0.21479155110339995,0.026448006131412915,0,0,0,0,-0.8062339422935398,0.03412317178620971,-0.4793615531938116,0,0,0,1,0,0,0,1
B0258,1,0,-1.4168175224077073,0.7665431435788862,-0.8241874905984866,0.03427609428423079,0.7010313135747634,0.07761375376005149,-0.47228582377522893,0,0,0,0,-1.1794777911386634,0.5347118461250027,-1.0840850364956711,0,0,0,1,0,0,0,1
B0259,0,0,0.041517478013213545,0.9932961107506698,-0.31816536602497913,-1.2744383319341612,-0.31810199930485733,-1.027028509057433,1.2732825808980175,0,0,0,0,0.8578115504742989,-0.23167001483692484,-0.08496071608436669,0,1,0,0,0,0,0,1
B0260,1,0,-0.20446673892525527,0.19299152073261117,-1.3482818339067626,0.9034223162765963,-0.9155249758204967,0.7598927984414398,1.7720164108046594,0,0,0,0,0.14242750685447922,0.6930831630375925,-0.5153242741060661,0,1,0,0,0,0,0,1
B0261,1,0,0.1440109017375755,-0.15380713494188206,-0.28202092855544286,0.03427609428423079,0.9646002738022507,1.3447034081683438,-0.222918908821908,0,0,0,0,-1.1794777911386634,0.8845232945975792,0.4980544812499476,0,1,0,0,0,0,0,1
B0262,0,0,-0.1283287670157286,-1.6743858559761933,1.0011066016130954,-0.6850173308129005,2.018876114712204,-0.3447494643760459,1.0239156659446966,0,0,0,0,-0.059746244603295084,-1.2515564423651249,0.6194740810724849,0,0,0,1,0,0,1,0
B0263,0,0,0.0298039438732863,-0.5806362496181804,0.1517123210789928,-0.32537061826433555,-0.8803824477901657,-0.799602160830304,-1.7191203985418335,0,0,0,0,-0.6196120178709781,-0.9203850355518319,-0.3068513280197598,0,1,0,0,0,0,0,1
B0264,0,0,-0.21910865660016413,1.1400186189206465,-0.04708208500345648,-0.5351645339176648,1.210597970014574,0.4349980152598265,-0.222918908821908,0,0,0,0,-0.2930236501314967,1.0666779239235895,0.23494932131530763,0,1,0,0,0,1,0,0
B0265,1,0,0.2845733114167008,-1.767754724811633,-0.3543098034945151,0.2740405693166069,0.6658887855444309,0.5974454068506331,0.2758149210847338,0,0,0,0,-0.8373375963639672,-0.7393004826914464,0.5161954884414237,1,0,0,0,0,0,0,1
B0266,0,0,-0.9248490885307705,0.49977494690619995,0.5493011332438921,1.42291201218008,0.03332328099846046,-1.027028509057433,0.2758149210847338,0,0,0,0,0.9511225126855787,-0.49732512707739773,-0.8231892405766643,0,0,0,1,0,0,1,0
B0267,0,0,-0.38016975102416145,0.6865126845770791,-0.6434653032508051,0.29402094223597197,0.05089454501362596,-0.3447494643760459,-0.222918908821908,0,0,0,0,-0.8062339422935398,0.14758579573818864,-0.32628051921370604,1,0,0,0,0,0,0,1
B0268,1,0,0.0034484920584510396,1.0466497500852059,-0.39045424096405135,0.03427609428423079,0.5956037294837674,1.084787581623053,1.0239156659446966,0,0,0,0,-1.1794777911386634,1.5426548395529933,0.2238694708781111,0,1,0,0,0,0,0,1
B0269,1,0,0.5861968155198226,-0.020423036605538944,-1.3121373964372263,-0.5951056526757593,-1.3548065761996435,-0.052344159512593344,1.7720164108046594,0,0,0,0,-0.19971268792021585,-0.05452058188238841,-0.039136597979415655,1,0,0,0,0,1,0,0
B0270,1,1,-0.0346204938963123,-1.167526282298089,0.5854455707134276,1.5328040632365871,2.4405864510761854,1.4421718431228268,0.5251818360380548,0,0,0,0,1.1221926100729278,0.2107203072101007,0.8739693274179671,0,0,1,0,0,0,1,0
B0271,0,0,0.7443295264088383,-1.7277394953107303,0.6758066643872688,1.452882571559127,1.6147370423633882,-0.8645811174666264,1.2732825808980175,0,0,0,0,0.9977779937912186,-1.5979850684624979,1.3567043547138644,0,1,0,0,0,0,1,0
B0272,0,0,-0.32745884739448927,-1.0474805937953804,0.9107455079392544,2.342009166470859,0.29689224122594765,-0.5071968559668526,-0.222918908821908,0,0,0,0,2.3818905999252156,-0.9872130367599343,-0.19239746391428264,0,1,0,0,0,0,1,0
B0273,0,0,-0.6378675021025567,-0.7940508069563287,0.043279008670383874,0.693628400623267,-0.17753188718353022,-0.9945390307392724,-1.7191203985418335,0,0,0,0,-0.18416086088500216,-1.1716804119955229,-0.6339106031311471,0,0,1,0,0,0,1,0
B0274,1,0,0.04444586154819515,0.2996987994016853,-0.22780427235113798,-1.0246836704421018,1.2984542900904028,-0.40972842101236834,-1.2203865686351918,0,0,0,0,0.4690158745939628,-0.13149705021610109,0.5277267537854696,0,0,1,0,0,0,0,1
B0275,1,0,-0.49730509242343224,1.0333113402515723,0.5131566957743559,1.0432849267121502,-0.1599606231683647,0.857361233395924,-0.7216527387285498,0,0,0,0,0.36015308534746826,1.3454846211125597,-0.5034113246131401,0,1,0,0,0,0,1,0
B0276,1,0,0.5042020765403336,-1.087495823296284,-1.149487427824313,-0.3953019234821118,0.08603707304395695,0.9873191466685688,0.7745487509913757,0,0,0,0,-0.5107492286244847,-0.029114895472696925,0.48614887183680844,0,0,1,0,0,0,0,1
B0277,1,0,0.015162026198377452,1.1800338484215491,0.7300233205915728,0.6137069089458083,-0.26538820725936085,0.46748749357798713,0.026448006131412915,0,0,0,0,-0.30857547716670924,1.1200781914178732,-0.08826375198813569,0,1,0,0,0,0,1,0
B0278,0,0,-0.6583661868474296,1.673555012266019,-0.8061152718637185,1.0033241808734201,-1.2669502561238146,-0.6696442475576592,1.2732825808980175,0,0,0,0,0.29794577720661364,0.4477595036440048,-1.0086326863339166,1,0,0,0,0,1,0,0
B0279,1,0,-0.6730081045223384,-0.7273587577881571,-0.19165983488160168,-0.8048995683290893,-0.6519560155930096,-0.24728102942156174,-0.7216527387285498,0,0,0,0,0.12687567981926667,-0.6235251128298895,-0.8198274840346066,1,0,0,0,0,0,1,0
B0280,1,0,-0.5500159960531036,-0.5006057906163734,0.5673733519786599,-0.015674838014181083,-0.21267441521386277,-1.1894759006482396,-0.7216527387285498,0,0,0,0,-1.1017186559625962,-1.150071771109018,-0.5678425449759877,0,0,0,1,0,1,0,0
B0281,0,0,-0.5148753936333227,-0.20716077427641816,-0.2639487098206743,0.9333928756556445,0.9997428018325832,-1.4493917271935304,1.5226494958513386,0,0,0,0,0.18908298796012132,-1.1847974783483524,-0.12756987924298296,1,0,0,0,1,0,0,0
B0282,1,0,0.29921522909160964,-0.6206514791190829,-0.6434653032508051,0.3439718745343839,-0.7749548636991697,0.20757166703269747,0.026448006131412915,0,0,0,0,-0.7284748071174726,-0.2438895977024557,-0.03993666667610656,1,0,0,0,0,0,0,1
B0283,1,0,0.6271941850095675,-1.794431544478902,0.5131566957743559,-0.7049977037322656,-0.3883870553655209,-0.5071968559668526,1.2732825808980175,0,0,0,0,-0.028642590532867756,-1.4202143007859866,0.39866246086565577,1,0,0,0,0,0,0,1
B0284,0,0,0.5598413637049873,-0.540621020117276,1.8324286634124296,0.17413870471978318,0.7888876336505926,-1.8067759886933055,1.0239156659446966,0,0,1,0,-0.9928558667161016,-1.6033009321949616,0.827602043408841,0,1,0,0,0,0,1,0
B0285,1,0,-0.33038723092947087,0.5664669960743716,0.9288177266740228,0.8834419433572327,-0.10724683112286665,1.2147454948956977,-0.47228582377522893,0,0,0,0,0.1113238527840541,1.3058572732887461,-0.33681720374672763,0,1,0,0,0,0,1,0
B0286,1,1,1.0166691951621432,-0.9007580856254027,-0.5711764283117324,-0.3953019234821118,-0.19510315119869728,-0.24728102942156174,-1.7191203985418335,0,0,0,0,-0.5107492286244847,-0.7276331973565611,0.8242549670263554,0,1,0,0,0,0,0,1
B0287,0,0,-0.1166152328758022,0.13963788139807318,0.043279008670383874,-1.0546542298211488,-0.7749548636991697,-2.2616286851475635,0.026448006131412915,0,1,0,0,0.5156713556996027,-1.6224932713848912,-0.39066769909783616,0,0,0,1,0,0,0,1
B0288,0,0,0.2757881608117551,1.4334636352606018,-0.6615375219855733,0.03427609428423079,0.0157520169832934,-1.2219653789664013,1.0239156659446966,0,0,0,0,-1.1794777911386634,-0.16187341440160252,0.2517801242649556,0,1,0,0,0,1,0,0
B0289,0,1,0.1440109017375755,0.6464974550761766,-1.6555095523978207,-0.8648406870871836,0.33203476925628017,-1.254454857284562,0.5251818360380548,0,0,0,0,0.22018664203054752,-0.5990859470988266,0.2548189172964235,1,0,0,0,0,1,0,0
B0290,1,1,-0.13711391762067424,1.3934484057596992,-1.4205707088458353,-1.3543598236116199,-0.07210430309253565,-0.2797705077397224,-1.7191203985418335,0,0,0,0,0.9822261667560059,0.6220438931583183,-0.15178847249739322,0,1,0,0,0,1,0,0
B0291,1,0,0.8058255806434553,-0.047099856272807945,0.621590008182964,0.28403075577629017,1.210597970014574,1.2472349732138595,1.0239156659446966,0,0,0,0,-0.8217857693287524,0.8900462699040333,1.2445772959005976,0,1,0,0,0,0,1,0
B0292,1,0,0.5188439942152423,-1.087495823296284,0.4047233833657469,0.8634615704378676,1.4565956662268955,-0.7346232041939815,-0.7216527387285498,0,0,0,0,0.08022019871362678,-1.1597369778953146,1.0630497827092578,0,1,0,0,0,0,1,0
B0293,0,0,-0.16932613650547354,-0.2605144136109562,0.20592897728329684,0.09421721304232447,0.6834600495595964,0.8248717550777621,-1.7191203985418335,0,0,0,0,-1.1172704829978086,0.4313631707029675,0.09307291912876448,1,0,0,0,0,1,0,0
B0294,0,0,0.0825148475029585,1.2600643074233562,0.2240011960180654,-0.4152822964014768,-0.7573835996840041,0.5324664502143107,0.5251818360380548,0,0,0,0,-0.4796455745540573,1.2275000611284204,-0.21603252082569338,0,0,1,0,0,0,0,1
B0295,0,0,0.8731784019480363,-1.63437062647529,-0.11937095994252908,1.442892385099445,1.6147370423633882,0.46748749357798713,0.5251818360380548,0,0,0,0,0.9822261667560059,-0.7299114246704739,1.4873430947478083,0,0,1,0,0,0,1,0
B0296,1,0,0.10887029931779459,-0.1938223644427846,0.296290070957138,1.6926470465915044,-0.3883870553655209,1.084787581623053,-0.47228582377522893,0,0,0,0,1.3710218426363419,0.6662622142056204,-0.052807496581125365,0,0,0,1,0,0,1,0
B0297,1,0,-0.424095504048888,0.5264517665734689,-0.5711764283117324,-0.035655210933546115,-0.23024567922902828,1.0522981033048913,0.5251818360380548,0,0,0,0,-1.0706150018921687,1.1496261093074085,-0.4626298413212768,0,0,0,1,0,0,0,1
B0298,1,0,-0.670079720987356,-0.8073892167899631,6.9468665653518125,-0.8448603141678187,-1.7589456485484594,0.4999769718961489,-0.47228582377522893,0,0,1,0,0.1890829879601202,-0.16425519750251172,-1.178717015138644,1,0,0,0,1,0,0,0
B0299,1,1,-0.3245304638595077,0.17965311089897573,-0.13744317867729763,-0.2054883807481468,0.0157520169832934,0.4999769718961489,-0.222918908821908,0,0,0,0,-0.8062339422935398,0.4871107027024951,-0.28841304759694486,0,0,0,1,0,0,0,1
B0300,1,0,-0.7667163776417547,0.5264517665734689,-0.39045424096405135,-1.0346738569017837,0.718602577589929,1.084787581623053,-0.7216527387285498,0,0,0,0,0.4845677016291754,1.1751353515040959,-0.46170499126822095,0,1,0,0,0,0,0,1
B0301,0,0,-0.38309813455914304,0.8732504222479603,-0.08322652247299278,-1.0846247892001954,-0.5465284315020135,0.3375295803053423,0.2758149210847338,0,0,0,0,0.5623268368052425,0.8127936528049986,-0.5361847808583117,0,1,0,0,0,1,0,0
B0302,1,0,0.021018793268341492,0.05960742239626806,-0.11937095994252908,0.9333928756556445,-1.3548065761996435,-0.24728102942156174,0.2758149210847338,0,0,0,0,0.18908298796012132,-0.15103457536268583,-0.49245992557219986,0,1,0,0,0,0,1,0
B0303,0,0,-0.8545678836912078,0.07294583222990161,0.820384414265414,1.2830494017445278,-1.1263801440024874,0.6949138418051173,0.2758149210847338,0,0,0,0,0.7333969341925918,0.5627064272095949,-1.1231929815962929,0,1,0,0,0,0,1,0
B0304,0,0,-0.5939417490778302,-0.3138680529454942,-0.3362375847597469,-0.2654294995062412,0.29689224122594765,0.3375295803053423,-0.222918908821908,0,0,0,0,-0.712922980082259,0.04475489925113484,-0.4375341085324204,1,0,0,0,0,1,0,0
B0305,1,0,0.5539845966350233,0.5931438157416405,0.49508447703958725,1.133196604849292,-0.7749548636991697,0.7923822767596004,-1.7191203985418335,0,0,0,0,0.5001195286643901,0.9911167180121563,0.1749478391034035,0,1,0,0,0,1,0,0
B0306,0,0,-0.1283287670157286,0.49977494690619995,0.24207341475283314,0.19411907763914824,-1.0560950879418238,-0.40972842101236834,-1.7191203985418335,0,0,0,0,-0.9617522126456742,-0.013961231975611466,-0.5031911222195549,1,0,0,0,0,0,0,1
B0307,1,0,-0.20153835539027284,0.6464974550761766,-0.4446708971683558,0.044266280743912596,0.138750865089455,-0.2797705077397224,0.026448006131412915,0,0,0,0,-1.195029618173876,0.1755113396314516,-0.1334749734309416,0,0,0,1,0,0,0,1
B0308,1,0,-0.01119342561645781,-0.567297839784545,0.5312289145091236,1.42291201218008,-0.6870985436233406,-0.14981259446707754,-0.7216527387285498,0,0,0,0,0.9511225126855787,-0.4593891904411868,-0.26893981592428107,0,1,0,0,0,0,1,0
B0309,1,0,-0.06390432924613,-0.047099856272807945,-0.15551539741206538,0.5937265360264432,0.5428899374382709,0.07761375376005149,-0.9710196536818708,0,0,0,0,-0.3396791312371366,0.025148336913219587,0.14098895997276878,0,1,0,0,0,0,1,0
B0310,1,0,-0.8135705142014629,-0.6606667086199856,1.0733954765521674,1.3629708934219864,-0.3883870553655209,0.11010323207821326,0.026448006131412915,0,0,0,0,0.8578115504742989,-0.33667558285089566,-0.8562709801728536,0,0,1,0,0,0,1,0
B0311,0,0,-0.4826631747485234,1.3134179467578921,-0.5350319908421965,0.10420739950200629,-0.8276686557446677,-0.47470737764869075,-1.7191203985418335,0,0,0,0,-1.1017186559625962,0.4089260835204946,-0.7173232698209854,1,0,0,0,0,1,0,0
B0312,0,0,-0.6964351728021921,0.2996987994016853,-0.7338263969246458,-1.1245855350389256,0.5604612014534364,0.07761375376005149,2.0213833257579803,0,0,0,0,0.6245341449460973,0.24233934083955402,-0.44626880347794157,0,1,0,0,0,0,0,1
B0313,1,0,-1.2147590584939658,0.019592192895363614,-0.10129874120776133,0.3439718745343839,-0.7046698076385076,1.0198086249867306,0.5251818360380548,0,0,0,0,-0.7284748071174726,0.7686443689490258,-1.2966794373819033,0,0,0,1,0,0,0,1
B0314,0,0,-0.5353740783781947,0.5931438157416405,0.26014563348760167,-1.494222434047173,-0.5640996955171805,0.1425927103963739,-0.222918908821908,0,0,0,0,1.1999517452489938,0.47748001451186506,-0.6730075381120889,1,0,0,0,0,0,0,1
B0315,1,0,0.5656981307749505,-0.9541117249599408,0.6938788831220365,0.8834419433572327,-0.05453303907737016,1.6371087130317952,0.2758149210847338,0,0,0,0,0.1113238527840541,0.4976388743804245,0.48351378319357935,0,1,0,0,0,0,0,1
B0316,0,1,0.41049380342091635,1.1666954385879156,-0.6253930845160369,-2.2534766049830335,1.2633117620600705,-1.156986422330079,0.2758149210847338,0,0,0,0,2.3818905999252156,-0.2469962713123366,0.8764209140665417,0,0,1,0,0,0,0,1
B0317,0,1,-0.07561786338605725,0.8732504222479603,0.6577344456525002,-0.24544912658687615,-1.917087024684952,-0.7346232041939815,-1.7191203985418335,0,0,0,0,-0.7440266341526863,-0.05862829476656437,-0.7773724625514993,0,0,1,0,0,0,1,0
B0318,0,0,-0.6730081045223384,0.9666192910834008,0.7480955393263414,1.2730592152848446,-0.7749548636991697,0.1425927103963739,0.026448006131412915,0,0,0,0,0.717845107157377,0.7133110600974825,-0.8599557002255027,1,0,0,0,0,0,1,0
B0319,0,0,-0.8106421306664813,-0.1671455447755156,0.621590008182964,1.5827549955349989,0.33203476925628017,-1.156986422330079,0.5251818360380548,0,0,0,0,1.199951745248995,-0.9511756228853165,-0.6257557744887317,1,0,0,0,0,0,1,0
B0320,0,0,-0.4826631747485234,-0.9407733151263062,0.9288177266740228,0.4338835526715258,1.0173140658477486,-1.3194338139208857,0.7745487509913757,0,0,0,0,-0.5885083638005508,-1.4681606301651473,-0.09035200468729596,1,0,0,0,0,0,1,0
B0321,0,0,-0.1751829035754376,0.3663908485698569,-0.10129874120776133,-0.4252724828611593,-1.7238031205181268,0.20757166703269747,1.7720164108046594,0,0,0,0,-0.4640937475188437,0.3844869177894329,-0.7833179271782833,0,0,1,0,0,1,0,0
B0322,1,0,-0.022906959756385056,-1.034142183961746,1.236045445165081,1.2530788423654795,-0.4762433754413499,-0.6696442475576592,0.2758149210847338,0,0,0,0,0.6867414530869497,-1.0868337038501115,-0.20032475008332692,0,0,0,1,0,0,1,0
B0323,1,0,-0.022906959756385056,1.9536616187723388,-0.7699708343941821,-0.5751252797563949,0.26174971319561663,0.3375295803053423,-1.4697534835885127,0,0,0,0,-0.23081634199064205,1.511795215028177,0.07466399902509432,1,0,0,0,1,0,0,0
B0324,1,1,-0.16639775297049195,-0.48726738078273985,-0.11937095994252908,0.47384429851025445,-0.33567326332002284,0.045124275441890856,0.026448006131412915,0,0,0,0,-0.5263010556596983,-0.27340299699632375,-0.27346864515233776,0,0,1,0,0,0,1,0
B0325,1,0,-0.046334028036239545,-0.8740812659581347,0.8926732892044866,1.7326077924302346,-0.8276686557446677,0.07761375376005149,-0.222918908821908,0,0,0,0,1.4332291507771966,-0.49276867244957273,-0.35094318729517804,0,0,1,0,0,0,1,0
